avg_log2FC	pct.1	pct.2	Gene
-0.000269982880072064	0.001	0.001	CT47A1
0.0245187393535959	0.05	0.024	GLUD2
-0.0036728633006804	0.246	0.195	GRIA3
-0.0255397971607139	0.205	0.184	THOC2
0.0659424761760262	0.288	0.206	XIAP
-0.141467731164548	0.516	0.479	STAG2
-0.13915444288282	0.122	0.158	SH2D1A
-0.0502368113079324	0.084	0.091	TEX13D
-0.00106130011616625	0.014	0.012	TEX13C
-0.00325869585771418	0.016	0.014	DCAF12L2
0.0289708624791539	0.062	0.03	DCAF12L1
-0.00156317389774617	0.005	0.005	PRR32
-0.00116908585617118	0.005	0.005	ACTRT1
0.0442817263162585	0.146	0.092	SMARCA1
0.00386058172332018	0.115	0.091	OCRL
0.0912055595615837	0.151	0.068	APLN
-0.135613856495249	0.126	0.179	XPNPEP2
-0.165576986229096	0.066	0.151	SASH3
0.0105505545054641	0.205	0.16	ZDHHC9
0.01048560120807	0.138	0.107	UTP14A
0.0076688747769067	0.38	0.313	BCORL1
-0.139435378181411	0.314	0.326	ELF4
0.0688812689006422	0.249	0.164	AIFM1
-0.0105958847449887	0.11	0.096	RAB33A
-0.0305187591824438	0.138	0.131	ZNF280C
-0.00129576603224803	0.079	0.065	SLC25A14
-0.00182192719157346	0.006	0.006	GPR119
-0.00467527382539695	0.078	0.065	RBMX2
0.00301680812659944	0.393	0.32	ENOX2
-0.009852613180001	0.046	0.04	ARHGAP36
-0.0202296447344679	0.172	0.148	IGSF1
-0.000201725606249289	0.003	0.003	OR13H1
-0.0756539370154252	0.081	0.115	STK26
-0.0296456297510368	0.053	0.063	FRMD7
0.00518221229820687	0.168	0.138	RAP2C
-0.083597360795083	0.188	0.212	MBNL3
-0.158595070668921	0.237	0.26	HS6ST2
-0.0196563811932194	0.065	0.061	USP26
-0.000875441362272552	0.005	0.005	TFDP3
0.142740559459807	0.345	0.199	GPC4
-0.0320216979417951	0.458	0.381	GPC3
0.0145636161141689	0.053	0.036	CCDC160
-0.0236333978762134	0.176	0.161	PHF6
-0.0448737111731352	0.151	0.149	HPRT1
-0.0981493256578344	0.217	0.227	PLAC1
-0.00199512416431039	0.143	0.12	FAM122B
-0.0474213528684666	0.198	0.19	FAM122C
-0.0146953962763731	0.115	0.104	MOSPD1
0.0224186804618543	0.053	0.029	SMIM10
0.0623223834715884	0.113	0.052	FAM127C
0.027856600013594	0.12	0.082	FAM127A
0.0450420570721291	0.171	0.116	FAM127B
0.0162177162908313	0.168	0.13	SMIM10L2B
1.72811852322492e-05	0	0	LINC00633
-0.00577236959026396	0.013	0.014	CT55
-0.00228669455726405	0.301	0.249	ZNF75D
0.000210318540645353	0	0	RP13-210D15.4
0.000454115133039143	0.006	0.005	RP13-210D15.9
0.0132379667328545	0.249	0.198	ZNF449
0.059807571177969	0.194	0.123	SMIM10L2A
-0.011196661231823	0.323	0.274	INTS6L
-0.00207817401801429	0.007	0.007	CT45A1
-0.00125228919315963	0.001	0.001	CT45A3
0	0	0	CT45A5
-5.58250802999536e-05	0	0	CT45A6
1.32485344548231e-05	0	0	CT45A2
0	0	0	CT45A7
-4.18479322593174e-05	0	0	CT45A8
-5.39539651286545e-05	0	0	CT45A9
-0.000953798982980366	0.004	0.004	CT45A10
-0.00658812934324639	0.022	0.021	SAGE1
0.0148039781833171	0.18	0.141	MMGT1
-0.0308151414924507	0.266	0.237	SLC9A6
0.370299792072418	0.46	0.195	FHL1
0.0838934380462629	0.2	0.108	MAP7D3
-0.0224755630913578	0.084	0.076	ADGRG4
0.00316569609912163	0.015	0.009	BRS3
0.000106436834966084	0.165	0.137	HTATSF1
-0.0141555412441841	0.031	0.033	VGLL1
-0.0229172243272922	0.016	0.026	CD40LG
-0.206410413474119	0.18	0.257	ARHGEF6
-0.0478960551335769	0.158	0.159	RBMX
-0.0047686053130483	0.01	0.012	GPR101
-0.0213432860353007	0.037	0.044	ZIC3
-0.0539969474195195	0.159	0.156	Z83313.1
-0.0215504378265027	0.033	0.042	F9
-0.0299324704539863	0.081	0.082	MCF2
-0.0486709212867398	0.382	0.336	ATP11C
-0.00226960671929673	0.015	0.014	CXorf66
0.00755675265705491	0.03	0.019	SOX3
-0.000492768941727893	0.004	0.003	CDR1
-0.000707877817675845	0.003	0.003	SPANXB1
0.0466360664723482	0.1	0.051	LDOC1
2.99854640308861e-06	0.001	0	SPANXC
3.67260433162224e-05	0	0	SPANXA1
8.36691491181005e-05	0	0	SPANXA2
-0.000117204009936593	0.001	0.001	SPANXD
-0.00542684886715347	0.053	0.046	MAGEC3
-0.00261669128562808	0.015	0.013	MAGEC1
-0.0024567524383125	0.01	0.009	MAGEC2
-0.00178597900456271	0.017	0.014	SPANXN4
-0.000910092861736036	0.015	0.012	SPANXN3
0.0792086762587314	0.131	0.057	SLITRK4
-0.00269969968692098	0.015	0.013	SPANXN2
-0.00204433415214952	0.016	0.014	SPANXN1
0.0449714698687215	0.07	0.031	SLITRK2
0.00175769996739417	0.005	0.003	TMEM257
0	0	0	CXorf51B
0	0	0	CXorf51A
-0.00131534506281222	0.197	0.163	FMR1
-0.00915448517376943	0.036	0.035	FMR1NB
0.00216972482555799	0.261	0.216	IDS
-0.0261114870348417	0.282	0.248	AF011889.5
0.06194218097132	0.389	0.295	CXorf40A
-0.000379023718488248	0.001	0.001	RP5-937E21.8
-6.05315325110714e-05	0.001	0	MAGEA9B
-4.3779909720968e-05	0	0	HSFX2
0.0050590829055249	0.113	0.089	TMEM185A
-0.00708319560905758	0.036	0.033	MAGEA11
2.96493933723211e-05	0	0	HSFX1
-0.000196083353846399	0	0	MAGEA9
-0.00245892554952209	0.016	0.014	MAGEA8
0.0537658562286996	0.467	0.371	CXorf40B
-0.000292883337104222	0.001	0.001	XX-FW81066F1.2
0.115270766076268	0.432	0.302	MAMLD1
-0.0612160764775095	0.309	0.292	MTM1
-0.057364221748658	0.186	0.187	MTMR1
-0.105079716647906	0.308	0.306	CD99L2
-0.0359196947467434	0.081	0.09	HMGB3
-0.00457945268078919	0.016	0.016	GPR50
0.0144697305814841	0.157	0.12	VMA21
-0.0178523531176975	0.074	0.066	PASD1
-0.0086658958755057	0.028	0.027	PRRG3
-0.00455811364762772	0.024	0.022	FATE1
-0.00331726536806965	0.018	0.016	CNGA2
-0.00234599493339436	0.024	0.02	MAGEA4
0.0823238103560467	0.141	0.054	GABRE
-0.00298168606352376	0.015	0.013	MAGEA10
-0.0364100297675706	0.137	0.125	GABRA3
0.0261349679345227	0.068	0.04	GABRQ
5.23400738325756e-05	0.002	0.002	MAGEA3
0	0	0	MAGEA2B
-0.00240945653116785	0.011	0.01	CSAG1
-0.00268268903605931	0.012	0.011	MAGEA12
-6.01461614381102e-05	0	0	MAGEA2
-9.40262612569289e-06	0.002	0.001	MAGEA6
0.0265483260416304	0.189	0.141	CETN2
0.0211954024699261	0.231	0.178	NSDHL
0.0116792358575893	0.351	0.285	ZNF185
-0.0430493771184565	0.024	0.047	PNMA5
0.0321005651827723	0.057	0.03	PNMA3
0.0207431535965669	0.026	0.008	PNMA6A
-0.00394148012589611	0.019	0.017	MAGEA1
-0.00504742583286584	0.018	0.018	LL0XNC01-16G2.1
-0.0149037138199614	0.145	0.127	ZNF275
-0.00134630595970768	0.03	0.025	U82695.5
-0.00941020394785328	0.027	0.028	ZFP92
0.189980952399118	0.42	0.262	TREX2
0.187473264270541	0.494	0.335	HAUS7
0.00669442976836312	0.133	0.107	BGN
-0.0600091103736831	0.224	0.212	ATP2B3
-0.0227004931319635	0.177	0.159	FAM58A
-0.0211630369423444	0.083	0.081	DUSP9
0.183264433922202	0.287	0.137	PNCK
0.118893118819448	0.234	0.124	SLC6A8
0.0788902158529514	0.412	0.308	BCAP31
0.0689256778662842	0.416	0.316	ABCD1
-0.0386841001398535	0.104	0.106	PLXNB3
-0.0195738590609372	0.067	0.069	SRPK3
-0.0181470947707434	0.204	0.181	IDH3G
-0.0156887785789021	0.195	0.172	SSR4
-0.0808498238114047	0.082	0.112	PDZD4
-0.144701600411721	0.169	0.214	L1CAM
-0.0939130346789769	0.047	0.097	AVPR2
-0.117306775401108	0.376	0.37	ARHGAP4
-0.0105042730420805	0.138	0.123	NAA10
-0.0380623948911563	0.099	0.108	RENBP
-0.088994628484044	0.397	0.375	HCFC1
-0.0697794450153411	0.342	0.322	TMEM187
-0.0353534938695427	0.156	0.15	IRAK1
-0.126923338251161	0.388	0.38	MECP2
-0.00618414840990533	0.011	0.013	OPN1LW
-0.000462266216971771	0.001	0.001	OPN1MW
-5.26015190650338e-05	0	0	OPN1MW2
0	0	0	OPN1MW3
-0.00702723935477637	0.009	0.012	TEX28
-0.0935291763659805	0.084	0.121	TKTL1
0.0868029617634145	0.446	0.328	FLNA
-0.00344501161035526	0.342	0.289	EMD
0.0307383915055314	0.279	0.218	RPL10
0.0211219583678567	0.216	0.168	DNASE1L1
-0.00974084012656684	0.139	0.122	TAZ
-0.0803816401025335	0.143	0.168	ATP6AP1
-0.0189291116534206	0.1	0.097	GDI1
-0.00904426927198188	0.105	0.094	FAM50A
0.00347804177266162	0.167	0.136	PLXNA3
-0.0171864144046598	0.157	0.143	LAGE3
0.0328691057595552	0.145	0.103	UBL4A
-0.0163021044540602	0.164	0.147	SLC10A3
0.00523970808772128	0.221	0.18	FAM3A
-0.0694035981973267	0.296	0.284	G6PD
-0.0609606469497893	0.247	0.241	IKBKG
0	0	0	CTAG1A
1.87534493929537e-06	0	0	CTAG1B
-0.00225757898794654	0.009	0.009	CTAG2
-0.114762523929498	0.237	0.255	GAB3
0.0308746889066142	0.245	0.184	DKC1
-0.0319780477347901	0.222	0.198	MPP1
-0.0177444391480329	0.025	0.033	SMIM9
0.187428962363182	0.422	0.268	F8
1.41128431073509e-05	0	0	H2AFB1
0.0014984252455324	0.006	0.004	F8A1
0.192451775638911	0.373	0.216	FUNDC2
0.0956605934600495	0.262	0.164	CMC4
0.186480260219453	0.371	0.215	MTCP1
0.065837570887131	0.262	0.182	BRCC3
0.000430726572039436	0.161	0.132	VBP1
-0.0257788786429585	0.018	0.035	RAB39B
-0.0363507481220667	0.046	0.062	CLIC2
0	0	0	H2AFB2
3.15547523270958e-05	0	0	F8A2
0.000247570134069367	0	0	F8A3
0	0	0	H2AFB3
-0.0352443449089236	0.159	0.152	TMLHE
0.035024164539781	0.088	0.05	SPRY3
-0.00539412867303915	0.156	0.136	VAMP7
-0.0248085253258415	0.058	0.062	IL9R
0.00636028791934097	0.019	0.011	DEFB125
0.000433598209914858	0.006	0.004	DEFB126
0.00123121313173322	0.005	0.003	DEFB127
0.00107062358732956	0.007	0.005	DEFB128
-0.00613649469601797	0.009	0.013	DEFB129
0.000337130508198079	0.017	0.014	DEFB132
0.0148972410189311	0.202	0.166	C20orf96
0.0623998350369611	0.259	0.183	ZCCHC3
0.228592454972784	0.517	0.337	SOX12
0.224941005634471	0.402	0.221	NRSN2
0.437738721281027	0.53	0.245	TRIB3
0.138425367421727	0.36	0.237	RBCK1
-0.0501139779023829	0.218	0.211	TBC1D20
0.0386061253363061	0.371	0.297	CSNK2A1
-0.00639520429406394	0.054	0.048	TCF15
0.0516045087674093	0.226	0.155	SRXN1
-0.00755130611496108	0.327	0.272	RP5-850E9.3
-0.0163361615828971	0.135	0.122	SCRT2
-0.00719980081565187	0.095	0.079	SLC52A3
-0.0254844911882661	0.407	0.352	FAM110A
0.0957686198688567	0.274	0.184	ANGPT4
0.0332690869566049	0.173	0.119	RSPO4
-0.0243624450059355	0.341	0.294	PSMF1
-0.0038870917894443	0.067	0.056	TMEM74B
-0.007839870168215	0.018	0.02	C20orf202
0.0425653316531633	0.267	0.206	RAD21L1
-0.0322811590341871	0.177	0.167	SNPH
-0.0192847927351774	0.314	0.272	SDCBP2
-0.0906734234601079	0.471	0.434	RP11-314N13.10
-0.0665892564203756	0.232	0.231	FKBP1A
0.115133810998568	0.432	0.303	NSFL1C
-0.109823319576976	0.099	0.144	SIRPB2
-0.0939661432262422	0.055	0.102	SIRPD
-0.0365883909361192	0.168	0.15	RP4-576H24.4
-0.0185148437709719	0.142	0.119	SIRPB1
0.0379858580580406	0.157	0.099	SIRPG
0.535041068184289	0.635	0.309	SIRPA
-0.00978125626573159	0.046	0.045	PDYN
0.0688997992965885	0.455	0.351	STK35
0.0360836065412733	0.262	0.186	TGM3
-0.0160003155150223	0.103	0.092	TGM6
-0.00223356728792423	0.222	0.188	SNRPB
0.00210777060180062	0.346	0.293	RP4-734P14.4
0.0123653454499869	0.277	0.226	ZNF343
3.16362495709488e-05	0.157	0.125	TMC2
0.00366389880681972	0.258	0.215	NOP56
-0.00596338873169047	0.119	0.104	IDH3B
-0.0349356557041188	0.276	0.247	EBF4
-0.021129493175177	0.041	0.048	CPXM1
-0.00152025341935502	0.032	0.026	RP5-860F19.8
0.00081298184980387	0.021	0.016	C20orf141
-0.00346551949833952	0.035	0.031	TMEM239
-0.0268688664860978	0.135	0.131	PCED1A
-0.0737062431294842	0.187	0.198	VPS16
-0.0976138343066761	0.431	0.41	PTPRA
-0.00655191888608977	0.107	0.098	GNRH2
0.0111480972421396	0.231	0.188	MRPS26
-0.00489390446369977	0.044	0.04	OXT
-0.0115715802708318	0.042	0.043	AVP
0.0313290584038878	0.301	0.233	UBOX5
0.00256838212128505	0.144	0.12	FASTKD5
-0.00512709154116719	0.263	0.221	LZTS3
-0.0165520554004943	0.221	0.192	DDRGK1
-0.0178748599037244	0.147	0.135	ITPA
-0.0728327400535642	0.092	0.121	SLC4A11
-0.121370747746541	0.484	0.462	C20orf194
-0.125016277096738	0.315	0.327	ATRN
-0.0132717206981863	0.031	0.034	GFRA4
-0.0354148212407148	0.118	0.12	ADAM33
-0.036557579520281	0.126	0.12	SIGLEC1
-0.069816567883006	0.149	0.164	HSPA12B
-0.0844291308833902	0.321	0.314	C20orf27
0.0103029241437371	0.18	0.149	SPEF1
0.00813701219279758	0.202	0.166	CENPB
-0.0166374033649439	0.395	0.347	CDC25B
0.00723775188296194	0.289	0.244	AP5S1
-0.00290291510826363	0.301	0.258	MAVS
-0.0904311750921472	0.374	0.363	PANK2
-0.0164524669313126	0.413	0.356	RNF24
0.00701043533632517	0.451	0.37	SMOX
-0.00263529924672362	0.146	0.119	ADRA1D
-0.0293069129730729	0.204	0.186	PRNP
-0.0909360503652623	0.048	0.1	PRND
-0.00893626902455657	0.028	0.029	PRNT
-0.286874610588776	0.284	0.361	RASSF2
-0.218357318545212	0.377	0.411	SLC23A2
-0.149274557753185	0.314	0.328	TMEM230
-0.0148096006733427	0.49	0.426	PCNA
-0.0807295810334726	0.479	0.443	CDS2
-0.00740763779457072	0.027	0.027	PROKR2
-0.125761419980494	0.34	0.348	GPCPD1
-0.104435621573063	0.303	0.31	C20orf196
0.0275570197854264	0.097	0.063	CHGB
-0.0219997648287097	0.151	0.14	TRMT6
-0.0162550557028358	0.222	0.195	MCM8
0.0854845464128937	0.286	0.19	CRLS1
0.140893566610072	0.239	0.113	LRRN4
-0.00417728992610406	0.153	0.121	FERMT1
0.169588747576548	0.259	0.107	BMP2
-0.0298739787175318	0.086	0.09	HAO1
0.0145818304044069	0.279	0.225	TMX4
0.150998555256542	0.561	0.433	PLCB4
-0.0125778647696209	0.037	0.04	LAMP5
-0.0374345605051138	0.303	0.263	PAK5
-0.0382415176791176	0.223	0.201	ANKEF1
0.288394572928701	0.385	0.161	SNAP25
0.030721180267256	0.366	0.294	MKKS
-0.0396229889082007	0.597	0.527	SLX4IP
0.371286906653167	0.597	0.337	JAG1
0.0974530611283337	0.305	0.199	BTBD3
0.12722279654732	0.436	0.296	SPTLC3
-0.0256934151024802	0.232	0.197	ISM1
0.166312595394091	0.49	0.335	TASP1
-0.0493746303490318	0.188	0.186	ESF1
0.0244320847469366	0.238	0.183	NDUFAF5
0.0851065103536434	0.347	0.237	SEL1L2
0.0647242350032603	0.15	0.074	FLRT3
0.169160504729328	0.688	0.522	KIF16B
-0.0412483509980559	0.032	0.056	AL049794.1
0.0252804024529101	0.165	0.121	SNRPB2
-0.0102917760598496	0.061	0.057	OTOR
0.101059001877745	0.364	0.245	PCSK2
-0.019322170300292	0.456	0.391	BFSP1
-0.0697518194920571	0.138	0.157	AL031664.1
0.123607574288291	0.383	0.254	DSTN
-0.021076364372682	0.6	0.53	RRBP1
0.0195053330865211	0.172	0.126	BANF2
0.00112621028575066	0.448	0.38	SNX5
-0.0781328439937855	0.551	0.507	OVOL2
-0.0210553720496687	0.35	0.308	MGME1
-0.0394542770211003	0.132	0.134	PET117
-0.0494199262773088	0.194	0.19	KAT14
-0.0200318703874857	0.24	0.212	ZNF133
0.0363820147947492	0.345	0.269	DZANK1
0.0209357637143836	0.238	0.186	POLR3F
0.00517098001598046	0.125	0.101	RBBP9
0.0601184303398671	0.404	0.311	SEC23B
0.00860813410776112	0.13	0.102	LINC00493
-0.0272077657826981	0.487	0.423	DTD1
-0.000482358202133913	0.006	0.005	SCP2D1
0.182481954156614	0.694	0.5	RIN2
-0.00804133703622387	0.162	0.14	NAA20
-0.0111238127002546	0.209	0.183	CRNKL1
-0.199269980033488	0.455	0.468	CFAP61
-0.018158574971109	0.02	0.031	INSM1
-0.0505966039136168	0.581	0.52	RALGAPA2
0.0274570481962846	0.39	0.309	KIZ
-0.0301712854515396	0.299	0.269	XRN2
-0.0121331049312508	0.017	0.023	NKX2-4
-0.00328310194462144	0.031	0.029	NKX2-2
-0.00287545435592124	0.049	0.041	PAX1
0.10059394187684	0.135	0.054	FOXA2
-0.00744080099855715	0.016	0.019	SSTR4
-0.0622935371531045	0.143	0.154	THBD
-0.169381774792002	0.048	0.139	CD93
0.0328818533611665	0.337	0.269	NXT1
-0.0195257662435447	0.373	0.326	GZF1
-0.0323862749117525	0.284	0.257	NAPB
-0.00914112791607623	0.042	0.041	CSTL1
-0.00730757205602133	0.017	0.019	CST11
-0.00378115441291276	0.026	0.022	CST8
-0.00436089857248539	0.019	0.018	CST9L
-0.00411979268688127	0.06	0.051	CST9
0.232742726367928	0.384	0.204	CST3
-0.00243934746337223	0.024	0.021	CST4
0.000933154427887987	0.022	0.017	CST1
0.00925807701813426	0.033	0.02	CST2
0.0231524397944245	0.06	0.034	CST5
0.00183093460305148	0.023	0.018	GGTLC1
0.0365265558368411	0.369	0.282	SYNDIG1
-0.224181954834011	0.084	0.181	CST7
-0.141094813033879	0.261	0.29	APMAP
0.25346217614252	0.63	0.449	ACSS1
0.0267613976354519	0.096	0.062	VSX1
-0.03780865017725	0.333	0.299	ENTPD6
0.0196623774158748	0.459	0.376	PYGB
-0.063995312406146	0.591	0.527	ABHD12
-0.0103762369934719	0.147	0.128	GINS1
0.0678173549939415	0.526	0.386	NINL
0.0465202818993184	0.269	0.197	NANP
0.054305527494687	0.32	0.241	ZNF337
0.00423907814343605	0.271	0.222	FAM182B
0.00121474404897969	0.007	0.005	DEFB115
0.000889571061335269	0.009	0.007	DEFB116
0.00101267709492347	0.013	0.009	DEFB118
0.00400831882665114	0.025	0.018	DEFB119
0.0101383033436617	0.027	0.015	DEFB121
0.00186707563650798	0.026	0.019	DEFB123
-0.00834094946351758	0.042	0.039	DEFB124
-0.0102956417359359	0.046	0.043	REM1
0.0897743316430425	0.631	0.517	HM13
0.073982936679337	0.241	0.159	ID1
-0.0122266377150439	0.037	0.039	COX4I2
0.0984066193230868	0.706	0.592	BCL2L1
0.000692431827850504	0.248	0.206	TPX2
0.149817753201795	0.263	0.134	MYLK2
-0.0086459710487039	0.037	0.037	FOXS1
-0.0118893008436702	0.248	0.214	DUSP15
-0.113679015411615	0.335	0.338	TTLL9
-0.0140492159284633	0.147	0.13	PDRG1
0.0201229173054699	0.165	0.122	XKR7
0.0117283686851074	0.179	0.139	CCM2L
-0.243705375092214	0.179	0.253	HCK
-0.0443621722651532	0.352	0.317	TM9SF4
-0.0133879496143009	0.26	0.227	PLAGL2
-0.0450762453091957	0.268	0.25	POFUT1
0.0128620467418584	0.317	0.255	KIF3B
-0.00387473762190371	0.46	0.391	ASXL1
-0.25891443960195	0.674	0.678	NOL4L
-0.253631075106049	0.67	0.673	AL034550.1
0.0324655442629587	0.266	0.203	COMMD7
0.118584269148979	0.395	0.265	DNMT3B
-0.0431870612545103	0.285	0.266	MAPRE1
-0.0514431570334773	0.209	0.194	EFCAB8
-0.0208615520169404	0.061	0.062	SUN5
-0.00786478640421975	0.071	0.061	BPIFB2
-0.0045258479096343	0.043	0.037	BPIFB6
-0.0119583160399293	0.067	0.059	BPIFB3
-0.00457473051579249	0.099	0.08	BPIFB4
0.0186694457334938	0.075	0.045	BPIFA2
-0.00116162057380174	0.025	0.021	BPIFA3
-0.00334448094038528	0.025	0.023	BPIFA1
-0.00757690518956308	0.148	0.121	BPIFB1
0.0378692397644172	0.238	0.175	CDK5RAP1
0.116887885372143	0.393	0.267	SNTA1
0.0296078015555118	0.523	0.438	CBFA2T2
0.0318619282380137	0.483	0.402	NECAB3
-0.0316863642550737	0.131	0.132	C20orf144
0.0464641425082291	0.313	0.241	ACTL10
-0.0245093200892293	0.249	0.22	E2F1
-0.0467482976850087	0.179	0.178	PXMP4
0.00886872301282804	0.412	0.344	ZNF341
0.0397569954952449	0.426	0.343	CHMP4B
0.041805570498513	0.642	0.549	RALY
-0.0248187684830443	0.281	0.25	EIF2S2
0.0468412472529454	0.302	0.221	ASIP
0.112918845550563	0.457	0.333	AHCY
-0.0299106804646362	0.428	0.38	ITCH
-0.0464500298838467	0.212	0.204	AL109923.1
0.212100700215737	0.446	0.268	DYNLRB1
-0.0379153158075565	0.194	0.188	MAP1LC3A
0.0416678012079432	0.48	0.388	PIGU
0.145464050783741	0.642	0.509	NCOA6
0.156905206400486	0.474	0.33	TP53INP2
0.00822748514426358	0.245	0.198	GGT7
0.142097760972048	0.571	0.431	ACSS2
0.0563706248707772	0.358	0.268	GSS
-0.0382399404958123	0.171	0.164	MYH7B
-0.096492913252143	0.321	0.322	TRPC4AP
-0.0310730183937399	0.214	0.194	EDEM2
0.204733834402201	0.343	0.17	PROCR
0.225391698427024	0.583	0.408	MMP24-AS1
0.216416044001414	0.445	0.262	MMP24
0.0785951272427575	0.377	0.283	RP4-614O4.11
0.0370340223241999	0.205	0.151	EIF6
-0.000850529072014661	0.088	0.075	FAM83C
0.19726807790924	0.479	0.314	UQCC1
8.29858609078978e-05	0.021	0.017	GDF5OS
0.0543488836937869	0.333	0.251	GDF5
0.00296494214295628	0.392	0.331	CEP250
-0.00308434020310419	0.032	0.029	C20orf173
0.0308566773145498	0.236	0.177	ERGIC3
0.22850392518018	0.543	0.368	SPAG4
-0.0238769161222276	0.267	0.239	CPNE1
-0.0272465556988309	0.264	0.238	RP1-309K20.6
-0.0247646877762449	0.207	0.187	RBM12
-0.012114400450023	0.194	0.173	NFS1
-0.00534797968191769	0.126	0.111	ROMO1
-0.0321643510563123	0.422	0.379	RBM39
-0.0372173368092079	0.551	0.498	PHF20
0.0318278820148714	0.336	0.265	SCAND1
0.0733378247811518	0.496	0.387	CNBD2
0.156438646572861	0.684	0.508	EPB41L1
-0.0107688026307875	0.132	0.116	AAR2
0.107363700540942	0.69	0.571	DLGAP4
0.0617119268131167	0.187	0.116	MYL9
-0.0366966814683057	0.324	0.293	TGIF2
-0.0771095091386944	0.503	0.464	TGIF2-C20orf24
-0.00466407548290515	0.294	0.249	C20orf24
-0.084967591319246	0.19	0.188	SLA2
-0.0491015833246301	0.278	0.256	NDRG3
-0.00153356417421524	0.273	0.23	DSN1
-0.0453784188771854	0.568	0.502	SOGA1
0.000987233629207412	0.199	0.164	TLDC2
-0.131921348185925	0.342	0.347	SAMHD1
-0.200805015963768	0.237	0.297	RBL1
-0.00870427859855522	0.339	0.288	MROH8
-0.0243981707901827	0.378	0.332	RPN2
-0.0151584157605796	0.037	0.041	GHRH
-0.11322120084774	0.2	0.231	MANBAL
-0.0537424015941758	0.424	0.376	SRC
-0.0251233201328135	0.271	0.239	BLCAP
-0.00983425208179949	0.032	0.033	NNAT
-0.0442813772306703	0.404	0.359	CTNNBL1
0.0167649471751689	0.189	0.145	VSTM2L
0.179871033044697	0.414	0.27	TTI1
0.074087673503329	0.456	0.354	RPRD1B
0.34735701319932	0.592	0.358	TGM2
0.0767335776803167	0.303	0.199	KIAA1755
-0.0578189593070584	0.227	0.211	BPI
-0.00903016669973253	0.136	0.111	LBP
-0.00652546217264982	0.344	0.29	RALGAPB
-0.0098843779275955	0.064	0.056	ADIG
-0.0355482799263448	0.199	0.183	ARHGAP40
-0.0179655625549807	0.033	0.039	SLC32A1
-0.0164518540319086	0.275	0.237	ACTR5
-0.348897733836751	0.421	0.455	PPP1R16B
-0.0113543217897223	0.232	0.196	FAM83D
-0.007765384008035	0.336	0.284	DHX35
-0.0436421953881395	0.27	0.244	MAFB
0.023356580478812	0.506	0.43	TOP1
-0.122941832510017	0.446	0.419	PLCG1
0.155194529227365	0.587	0.436	ZHX3
0.231598090022627	0.417	0.216	LPIN3
0.0193034091000098	0.095	0.065	EMILIN3
-0.00604921998778651	0.501	0.429	CHD6
0.0152975379541043	0.277	0.223	SRSF6
0.0624811563916152	0.415	0.315	L3MBTL1
0.227325159516489	0.381	0.178	RP1-138B7.6
0.202755703398496	0.355	0.17	SGK2
0.0128241286647299	0.273	0.219	IFT52
-0.00759629557786767	0.202	0.164	MYBL2
-0.00536088826622327	0.006	0.01	GTSF1L
-0.34287885649561	0.356	0.432	TOX2
0.179075670737879	0.34	0.191	JPH2
0.0441231891020576	0.333	0.257	OSER1
0.00983092833761254	0.117	0.083	GDAP1L1
0.0130688611853184	0.19	0.147	FITM2
-0.0107234610983867	0.04	0.039	R3HDML
0.403498953938801	0.532	0.251	HNF4A
0.00865994443136014	0.17	0.135	TTPAL
-0.01027545838523	0.217	0.189	SERINC3
0.00893704759421488	0.402	0.327	PKIG
-0.136355394937996	0.26	0.287	ADA
0.203470506947247	0.228	0.075	WISP2
0.00292865057560693	0.091	0.073	KCNK15
-0.0156841908974691	0.15	0.127	RIMS4
-0.0330547793757943	0.314	0.284	YWHAB
0.0579296169080751	0.311	0.229	PABPC1L
0.0270515175280537	0.246	0.189	TOMM34
-0.201679901519631	0.336	0.378	STK4
-0.0127652062731657	0.066	0.062	KCNS1
0.00496268390425469	0.037	0.026	WFDC5
0.00104075057270207	0.011	0.007	WFDC12
0.015824883762254	0.022	0.007	PI3
-0.000126475215689077	0.005	0.004	SEMG1
-0.000812511010218741	0.006	0.006	SEMG2
0.0121641404827749	0.043	0.025	SLPI
-0.0171513954896773	0.091	0.086	MATN4
-0.0128060856422574	0.071	0.066	RBPJL
0.321976901643448	0.548	0.295	SDC4
-0.00712039077087279	0.395	0.337	SYS1
-0.0771632726030449	0.437	0.407	SYS1-DBNDD2
-0.0929123647272916	0.209	0.227	TP53TG5
-0.070292988048039	0.084	0.115	DBNDD2
0.0418129428403597	0.154	0.108	PIGT
0.133043991357504	0.225	0.104	WFDC2
0.00209662662794993	0.013	0.008	SPINT3
0.000133849992173958	0.014	0.011	WFDC6
2.94386167326056e-05	0.027	0.021	EPPIN-WFDC6
-4.89091151277196e-06	0.02	0.016	EPPIN
-0.000600280509527165	0.038	0.03	WFDC8
0.00482786327892051	0.05	0.038	WFDC9
0.00484330115410261	0.025	0.017	WFDC10A
-0.00110678399601337	0.02	0.016	WFDC11
0.00106013718333326	0.031	0.023	WFDC10B
0.000396225474805213	0.016	0.012	WFDC13
0.00186779338211092	0.009	0.006	SPINT4
0.119597774315012	0.315	0.207	WFDC3
-0.0126442031568774	0.181	0.162	DNTTIP1
0.0420801886385856	0.23	0.169	UBE2C
0.00932234282117983	0.205	0.166	TNNC2
0.0185764562800444	0.203	0.16	SNX21
